tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	external_database_ids	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-5.366e-2																-1.221e-1										300		IRM-VSM3-LP-HYS-218849-579	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-5.224e-2																-1.170e-1										300		IRM-VSM3-LP-HYS-218849-580	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-5.080e-2																-1.121e-1										300		IRM-VSM3-LP-HYS-218849-581	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-4.936e-2																-1.071e-1										300		IRM-VSM3-LP-HYS-218849-582	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-4.787e-2																-1.021e-1										300		IRM-VSM3-LP-HYS-218849-583	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-4.633e-2																-9.702e-2										300		IRM-VSM3-LP-HYS-218849-584	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-4.478e-2																-9.203e-2										300		IRM-VSM3-LP-HYS-218849-585	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-4.323e-2																-8.709e-2										300		IRM-VSM3-LP-HYS-218849-586	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-4.163e-2																-8.218e-2										300		IRM-VSM3-LP-HYS-218849-587	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-3.996e-2																-7.716e-2										300		IRM-VSM3-LP-HYS-218849-588	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-3.823e-2																-7.211e-2										300		IRM-VSM3-LP-HYS-218849-589	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-3.649e-2																-6.712e-2										300		IRM-VSM3-LP-HYS-218849-590	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-3.473e-2																-6.219e-2										300		IRM-VSM3-LP-HYS-218849-591	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-3.289e-2																-5.715e-2										300		IRM-VSM3-LP-HYS-218849-592	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-3.098e-2																-5.209e-2										300		IRM-VSM3-LP-HYS-218849-593	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-2.904e-2																-4.710e-2										300		IRM-VSM3-LP-HYS-218849-594	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-2.706e-2																-4.216e-2										300		IRM-VSM3-LP-HYS-218849-595	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-2.498e-2																-3.713e-2										300		IRM-VSM3-LP-HYS-218849-596	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-2.281e-2																-3.207e-2										300		IRM-VSM3-LP-HYS-218849-597	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-2.061e-2																-2.708e-2										300		IRM-VSM3-LP-HYS-218849-598	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-1.834e-2																-2.215e-2										300		IRM-VSM3-LP-HYS-218849-599	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-1.594e-2																-1.710e-2										300		IRM-VSM3-LP-HYS-218849-600	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-1.342e-2																-1.205e-2										300		IRM-VSM3-LP-HYS-218849-601	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-1.085e-2																-7.055e-3										300		IRM-VSM3-LP-HYS-218849-602	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-8.192e-3																-2.100e-3										300		IRM-VSM3-LP-HYS-218849-603	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-5.408e-3																2.814e-3										300		IRM-VSM3-LP-HYS-218849-604	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													-2.435e-3																7.839e-3										300		IRM-VSM3-LP-HYS-218849-605	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.639e-4																1.289e-2										300		IRM-VSM3-LP-HYS-218849-606	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													3.795e-3																1.789e-2										300		IRM-VSM3-LP-HYS-218849-607	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.901e-3																2.282e-2										300		IRM-VSM3-LP-HYS-218849-608	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.006e-2																2.786e-2										300		IRM-VSM3-LP-HYS-218849-609	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.318e-2																3.291e-2										300		IRM-VSM3-LP-HYS-218849-610	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.618e-2																3.789e-2										300		IRM-VSM3-LP-HYS-218849-611	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.904e-2																4.283e-2										300		IRM-VSM3-LP-HYS-218849-612	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													2.184e-2																4.787e-2										300		IRM-VSM3-LP-HYS-218849-613	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													2.453e-2																5.293e-2										300		IRM-VSM3-LP-HYS-218849-614	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													2.706e-2																5.791e-2										300		IRM-VSM3-LP-HYS-218849-615	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													2.945e-2																6.285e-2										300		IRM-VSM3-LP-HYS-218849-616	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													3.178e-2																6.789e-2										300		IRM-VSM3-LP-HYS-218849-617	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													3.401e-2																7.295e-2										300		IRM-VSM3-LP-HYS-218849-618	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													3.612e-2																7.794e-2										300		IRM-VSM3-LP-HYS-218849-619	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													3.814e-2																8.288e-2										300		IRM-VSM3-LP-HYS-218849-620	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													4.007e-2																8.778e-2										300		IRM-VSM3-LP-HYS-218849-621	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													4.195e-2																9.281e-2										300		IRM-VSM3-LP-HYS-218849-622	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													4.377e-2																9.785e-2										300		IRM-VSM3-LP-HYS-218849-623	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													4.551e-2																1.028e-1										300		IRM-VSM3-LP-HYS-218849-624	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													4.719e-2																1.078e-1										300		IRM-VSM3-LP-HYS-218849-625	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													4.884e-2																1.128e-1										300		IRM-VSM3-LP-HYS-218849-626	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													5.044e-2																1.179e-1										300		IRM-VSM3-LP-HYS-218849-627	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													5.198e-2																1.229e-1										300		IRM-VSM3-LP-HYS-218849-628	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													5.347e-2																1.278e-1										300		IRM-VSM3-LP-HYS-218849-629	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													5.495e-2																1.328e-1										300		IRM-VSM3-LP-HYS-218849-630	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													5.639e-2																1.379e-1										300		IRM-VSM3-LP-HYS-218849-631	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													5.778e-2																1.429e-1										300		IRM-VSM3-LP-HYS-218849-632	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													5.912e-2																1.478e-1										300		IRM-VSM3-LP-HYS-218849-633	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.046e-2																1.529e-1										300		IRM-VSM3-LP-HYS-218849-634	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.177e-2																1.579e-1										300		IRM-VSM3-LP-HYS-218849-635	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.303e-2																1.629e-1										300		IRM-VSM3-LP-HYS-218849-636	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.426e-2																1.679e-1										300		IRM-VSM3-LP-HYS-218849-637	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.545e-2																1.728e-1										300		IRM-VSM3-LP-HYS-218849-638	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.667e-2																1.778e-1										300		IRM-VSM3-LP-HYS-218849-639	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.786e-2																1.828e-1										300		IRM-VSM3-LP-HYS-218849-640	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													6.903e-2																1.878e-1										300		IRM-VSM3-LP-HYS-218849-641	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.018e-2																1.928e-1										300		IRM-VSM3-LP-HYS-218849-642	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.135e-2																1.978e-1										300		IRM-VSM3-LP-HYS-218849-643	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.251e-2																2.029e-1										300		IRM-VSM3-LP-HYS-218849-644	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.363e-2																2.079e-1										300		IRM-VSM3-LP-HYS-218849-645	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.472e-2																2.128e-1										300		IRM-VSM3-LP-HYS-218849-646	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.584e-2																2.179e-1										300		IRM-VSM3-LP-HYS-218849-647	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.693e-2																2.229e-1										300		IRM-VSM3-LP-HYS-218849-648	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.799e-2																2.279e-1										300		IRM-VSM3-LP-HYS-218849-649	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													7.902e-2																2.329e-1										300		IRM-VSM3-LP-HYS-218849-650	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.008e-2																2.379e-1										300		IRM-VSM3-LP-HYS-218849-651	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.113e-2																2.429e-1										300		IRM-VSM3-LP-HYS-218849-652	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.216e-2																2.479e-1										300		IRM-VSM3-LP-HYS-218849-653	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.316e-2																2.529e-1										300		IRM-VSM3-LP-HYS-218849-654	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.416e-2																2.578e-1										300		IRM-VSM3-LP-HYS-218849-655	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.517e-2																2.628e-1										300		IRM-VSM3-LP-HYS-218849-656	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.618e-2																2.679e-1										300		IRM-VSM3-LP-HYS-218849-657	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.718e-2																2.728e-1										300		IRM-VSM3-LP-HYS-218849-658	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.814e-2																2.778e-1										300		IRM-VSM3-LP-HYS-218849-659	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													8.914e-2																2.828e-1										300		IRM-VSM3-LP-HYS-218849-660	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.013e-2																2.879e-1										300		IRM-VSM3-LP-HYS-218849-661	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.111e-2																2.929e-1										300		IRM-VSM3-LP-HYS-218849-662	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.207e-2																2.978e-1										300		IRM-VSM3-LP-HYS-218849-663	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.304e-2																3.028e-1										300		IRM-VSM3-LP-HYS-218849-664	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.401e-2																3.079e-1										300		IRM-VSM3-LP-HYS-218849-665	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.498e-2																3.129e-1										300		IRM-VSM3-LP-HYS-218849-666	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.592e-2																3.178e-1										300		IRM-VSM3-LP-HYS-218849-667	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.687e-2																3.229e-1										300		IRM-VSM3-LP-HYS-218849-668	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.781e-2																3.279e-1										300		IRM-VSM3-LP-HYS-218849-669	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.875e-2																3.329e-1										300		IRM-VSM3-LP-HYS-218849-670	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													9.968e-2																3.378e-1										300		IRM-VSM3-LP-HYS-218849-671	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.006e-1																3.427e-1										300		IRM-VSM3-LP-HYS-218849-672	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.016e-1																3.478e-1										300		IRM-VSM3-LP-HYS-218849-673	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.025e-1																3.528e-1										300		IRM-VSM3-LP-HYS-218849-674	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.034e-1																3.578e-1										300		IRM-VSM3-LP-HYS-218849-675	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.044e-1																3.627e-1										300		IRM-VSM3-LP-HYS-218849-676	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.053e-1																3.678e-1										300		IRM-VSM3-LP-HYS-218849-677	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.062e-1																3.728e-1										300		IRM-VSM3-LP-HYS-218849-678	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.071e-1																3.778e-1										300		IRM-VSM3-LP-HYS-218849-679	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.080e-1																3.828e-1										300		IRM-VSM3-LP-HYS-218849-680	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.090e-1																3.878e-1										300		IRM-VSM3-LP-HYS-218849-681	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.099e-1																3.929e-1										300		IRM-VSM3-LP-HYS-218849-682	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.108e-1																3.978e-1										300		IRM-VSM3-LP-HYS-218849-683	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.117e-1																4.028e-1										300		IRM-VSM3-LP-HYS-218849-684	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.126e-1																4.079e-1										300		IRM-VSM3-LP-HYS-218849-685	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.135e-1																4.130e-1										300		IRM-VSM3-LP-HYS-218849-686	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.144e-1																4.180e-1										300		IRM-VSM3-LP-HYS-218849-687	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.153e-1																4.229e-1										300		IRM-VSM3-LP-HYS-218849-688	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.162e-1																4.278e-1										300		IRM-VSM3-LP-HYS-218849-689	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.171e-1																4.328e-1										300		IRM-VSM3-LP-HYS-218849-690	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.180e-1																4.379e-1										300		IRM-VSM3-LP-HYS-218849-691	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.189e-1																4.429e-1										300		IRM-VSM3-LP-HYS-218849-692	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.198e-1																4.478e-1										300		IRM-VSM3-LP-HYS-218849-693	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.207e-1																4.528e-1										300		IRM-VSM3-LP-HYS-218849-694	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.216e-1																4.579e-1										300		IRM-VSM3-LP-HYS-218849-695	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.225e-1																4.629e-1										300		IRM-VSM3-LP-HYS-218849-696	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.233e-1																4.678e-1										300		IRM-VSM3-LP-HYS-218849-697	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.243e-1																4.729e-1										300		IRM-VSM3-LP-HYS-218849-698	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.252e-1																4.779e-1										300		IRM-VSM3-LP-HYS-218849-699	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.260e-1																4.829e-1										300		IRM-VSM3-LP-HYS-218849-700	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.269e-1																4.878e-1										300		IRM-VSM3-LP-HYS-218849-701	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.278e-1																4.928e-1										300		IRM-VSM3-LP-HYS-218849-702	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.287e-1																4.978e-1										300		IRM-VSM3-LP-HYS-218849-703	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.296e-1																5.028e-1										300		IRM-VSM3-LP-HYS-218849-704	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.305e-1																5.078e-1										300		IRM-VSM3-LP-HYS-218849-705	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.314e-1																5.127e-1										300		IRM-VSM3-LP-HYS-218849-706	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.323e-1																5.178e-1										300		IRM-VSM3-LP-HYS-218849-707	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
											IRM-VSM3-LP-HYS-218849						IRM-VSM3													1.332e-1																5.228e-1										300		IRM-VSM3-LP-HYS-218849-708	LP-HYS	g					NED2-8c	u					2020:01:06:11:29:00.00																			
