tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	external_database_ids	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.924e0																-1.326e0										294		IRM-VSM4-LP-HYS-239377-1564	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.926e0																-1.328e0										294		IRM-VSM4-LP-HYS-239377-1565	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.927e0																-1.330e0										294		IRM-VSM4-LP-HYS-239377-1566	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.929e0																-1.332e0										294		IRM-VSM4-LP-HYS-239377-1567	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.931e0																-1.334e0										294		IRM-VSM4-LP-HYS-239377-1568	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.932e0																-1.336e0										294		IRM-VSM4-LP-HYS-239377-1569	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.934e0																-1.338e0										294		IRM-VSM4-LP-HYS-239377-1570	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.936e0																-1.340e0										294		IRM-VSM4-LP-HYS-239377-1571	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.937e0																-1.342e0										294		IRM-VSM4-LP-HYS-239377-1572	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.939e0																-1.344e0										294		IRM-VSM4-LP-HYS-239377-1573	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.941e0																-1.346e0										294		IRM-VSM4-LP-HYS-239377-1574	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.942e0																-1.348e0										294		IRM-VSM4-LP-HYS-239377-1575	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.944e0																-1.350e0										294		IRM-VSM4-LP-HYS-239377-1576	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.946e0																-1.352e0										294		IRM-VSM4-LP-HYS-239377-1577	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.947e0																-1.354e0										294		IRM-VSM4-LP-HYS-239377-1578	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.949e0																-1.356e0										294		IRM-VSM4-LP-HYS-239377-1579	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.951e0																-1.358e0										294		IRM-VSM4-LP-HYS-239377-1580	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.952e0																-1.360e0										294		IRM-VSM4-LP-HYS-239377-1581	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.954e0																-1.362e0										294		IRM-VSM4-LP-HYS-239377-1582	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.956e0																-1.364e0										294		IRM-VSM4-LP-HYS-239377-1583	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.958e0																-1.366e0										294		IRM-VSM4-LP-HYS-239377-1584	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.959e0																-1.368e0										294		IRM-VSM4-LP-HYS-239377-1585	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.961e0																-1.370e0										294		IRM-VSM4-LP-HYS-239377-1586	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.963e0																-1.372e0										294		IRM-VSM4-LP-HYS-239377-1587	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.964e0																-1.374e0										294		IRM-VSM4-LP-HYS-239377-1588	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.966e0																-1.376e0										294		IRM-VSM4-LP-HYS-239377-1589	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.968e0																-1.378e0										294		IRM-VSM4-LP-HYS-239377-1590	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.969e0																-1.380e0										294		IRM-VSM4-LP-HYS-239377-1591	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.971e0																-1.382e0										294		IRM-VSM4-LP-HYS-239377-1592	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.973e0																-1.384e0										294		IRM-VSM4-LP-HYS-239377-1593	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.974e0																-1.386e0										294		IRM-VSM4-LP-HYS-239377-1594	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.976e0																-1.388e0										294		IRM-VSM4-LP-HYS-239377-1595	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.978e0																-1.390e0										294		IRM-VSM4-LP-HYS-239377-1596	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.980e0																-1.392e0										294		IRM-VSM4-LP-HYS-239377-1597	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.981e0																-1.394e0										294		IRM-VSM4-LP-HYS-239377-1598	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.983e0																-1.396e0										294		IRM-VSM4-LP-HYS-239377-1599	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.985e0																-1.398e0										294		IRM-VSM4-LP-HYS-239377-1600	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.986e0																-1.400e0										294		IRM-VSM4-LP-HYS-239377-1601	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.988e0																-1.402e0										294		IRM-VSM4-LP-HYS-239377-1602	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.990e0																-1.404e0										294		IRM-VSM4-LP-HYS-239377-1603	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.991e0																-1.406e0										294		IRM-VSM4-LP-HYS-239377-1604	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.993e0																-1.408e0										294		IRM-VSM4-LP-HYS-239377-1605	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.995e0																-1.410e0										294		IRM-VSM4-LP-HYS-239377-1606	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.996e0																-1.412e0										294		IRM-VSM4-LP-HYS-239377-1607	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-1.998e0																-1.414e0										294		IRM-VSM4-LP-HYS-239377-1608	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.000e0																-1.416e0										294		IRM-VSM4-LP-HYS-239377-1609	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.001e0																-1.418e0										294		IRM-VSM4-LP-HYS-239377-1610	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.003e0																-1.420e0										294		IRM-VSM4-LP-HYS-239377-1611	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.005e0																-1.422e0										294		IRM-VSM4-LP-HYS-239377-1612	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.007e0																-1.424e0										294		IRM-VSM4-LP-HYS-239377-1613	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.008e0																-1.426e0										294		IRM-VSM4-LP-HYS-239377-1614	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.010e0																-1.428e0										294		IRM-VSM4-LP-HYS-239377-1615	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.012e0																-1.430e0										294		IRM-VSM4-LP-HYS-239377-1616	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.013e0																-1.432e0										294		IRM-VSM4-LP-HYS-239377-1617	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.015e0																-1.434e0										294		IRM-VSM4-LP-HYS-239377-1618	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.017e0																-1.436e0										294		IRM-VSM4-LP-HYS-239377-1619	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.018e0																-1.438e0										294		IRM-VSM4-LP-HYS-239377-1620	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.020e0																-1.440e0										294		IRM-VSM4-LP-HYS-239377-1621	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.022e0																-1.442e0										294		IRM-VSM4-LP-HYS-239377-1622	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.024e0																-1.444e0										294		IRM-VSM4-LP-HYS-239377-1623	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.025e0																-1.446e0										294		IRM-VSM4-LP-HYS-239377-1624	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.027e0																-1.448e0										294		IRM-VSM4-LP-HYS-239377-1625	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.029e0																-1.450e0										294		IRM-VSM4-LP-HYS-239377-1626	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.030e0																-1.452e0										294		IRM-VSM4-LP-HYS-239377-1627	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.032e0																-1.454e0										294		IRM-VSM4-LP-HYS-239377-1628	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.034e0																-1.456e0										294		IRM-VSM4-LP-HYS-239377-1629	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.035e0																-1.458e0										294		IRM-VSM4-LP-HYS-239377-1630	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.037e0																-1.460e0										294		IRM-VSM4-LP-HYS-239377-1631	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.039e0																-1.462e0										294		IRM-VSM4-LP-HYS-239377-1632	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.040e0																-1.464e0										294		IRM-VSM4-LP-HYS-239377-1633	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.042e0																-1.466e0										294		IRM-VSM4-LP-HYS-239377-1634	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.044e0																-1.468e0										294		IRM-VSM4-LP-HYS-239377-1635	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.045e0																-1.470e0										294		IRM-VSM4-LP-HYS-239377-1636	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.047e0																-1.472e0										294		IRM-VSM4-LP-HYS-239377-1637	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.049e0																-1.474e0										294		IRM-VSM4-LP-HYS-239377-1638	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.050e0																-1.476e0										294		IRM-VSM4-LP-HYS-239377-1639	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.052e0																-1.478e0										294		IRM-VSM4-LP-HYS-239377-1640	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.054e0																-1.480e0										294		IRM-VSM4-LP-HYS-239377-1641	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.056e0																-1.482e0										294		IRM-VSM4-LP-HYS-239377-1642	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.057e0																-1.484e0										294		IRM-VSM4-LP-HYS-239377-1643	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.059e0																-1.486e0										294		IRM-VSM4-LP-HYS-239377-1644	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.060e0																-1.488e0										294		IRM-VSM4-LP-HYS-239377-1645	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.062e0																-1.490e0										294		IRM-VSM4-LP-HYS-239377-1646	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.064e0																-1.492e0										294		IRM-VSM4-LP-HYS-239377-1647	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.066e0																-1.494e0										294		IRM-VSM4-LP-HYS-239377-1648	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.067e0																-1.496e0										294		IRM-VSM4-LP-HYS-239377-1649	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.069e0																-1.498e0										294		IRM-VSM4-LP-HYS-239377-1650	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.071e0																-1.500e0										294		IRM-VSM4-LP-HYS-239377-1651	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.072e0																-1.502e0										294		IRM-VSM4-LP-HYS-239377-1652	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.074e0																-1.504e0										294		IRM-VSM4-LP-HYS-239377-1653	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.076e0																-1.506e0										294		IRM-VSM4-LP-HYS-239377-1654	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.077e0																-1.508e0										294		IRM-VSM4-LP-HYS-239377-1655	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.079e0																-1.510e0										294		IRM-VSM4-LP-HYS-239377-1656	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.081e0																-1.512e0										294		IRM-VSM4-LP-HYS-239377-1657	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.082e0																-1.514e0										294		IRM-VSM4-LP-HYS-239377-1658	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.084e0																-1.516e0										294		IRM-VSM4-LP-HYS-239377-1659	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.086e0																-1.518e0										294		IRM-VSM4-LP-HYS-239377-1660	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.087e0																-1.520e0										294		IRM-VSM4-LP-HYS-239377-1661	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.089e0																-1.522e0										294		IRM-VSM4-LP-HYS-239377-1662	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.091e0																-1.524e0										294		IRM-VSM4-LP-HYS-239377-1663	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.092e0																-1.526e0										294		IRM-VSM4-LP-HYS-239377-1664	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.094e0																-1.528e0										294		IRM-VSM4-LP-HYS-239377-1665	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.096e0																-1.530e0										294		IRM-VSM4-LP-HYS-239377-1666	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.097e0																-1.532e0										294		IRM-VSM4-LP-HYS-239377-1667	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.099e0																-1.534e0										294		IRM-VSM4-LP-HYS-239377-1668	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.101e0																-1.536e0										294		IRM-VSM4-LP-HYS-239377-1669	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.103e0																-1.539e0										294		IRM-VSM4-LP-HYS-239377-1670	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.104e0																-1.541e0										294		IRM-VSM4-LP-HYS-239377-1671	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.106e0																-1.543e0										294		IRM-VSM4-LP-HYS-239377-1672	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.108e0																-1.545e0										294		IRM-VSM4-LP-HYS-239377-1673	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.109e0																-1.547e0										294		IRM-VSM4-LP-HYS-239377-1674	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.111e0																-1.549e0										294		IRM-VSM4-LP-HYS-239377-1675	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.113e0																-1.551e0										294		IRM-VSM4-LP-HYS-239377-1676	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.114e0																-1.552e0										294		IRM-VSM4-LP-HYS-239377-1677	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.116e0																-1.555e0										294		IRM-VSM4-LP-HYS-239377-1678	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.118e0																-1.557e0										294		IRM-VSM4-LP-HYS-239377-1679	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.119e0																-1.559e0										294		IRM-VSM4-LP-HYS-239377-1680	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.121e0																-1.561e0										294		IRM-VSM4-LP-HYS-239377-1681	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.123e0																-1.563e0										294		IRM-VSM4-LP-HYS-239377-1682	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.124e0																-1.565e0										294		IRM-VSM4-LP-HYS-239377-1683	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.126e0																-1.567e0										294		IRM-VSM4-LP-HYS-239377-1684	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.128e0																-1.569e0										294		IRM-VSM4-LP-HYS-239377-1685	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.129e0																-1.571e0										294		IRM-VSM4-LP-HYS-239377-1686	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.131e0																-1.573e0										294		IRM-VSM4-LP-HYS-239377-1687	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.133e0																-1.575e0										294		IRM-VSM4-LP-HYS-239377-1688	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.134e0																-1.577e0										294		IRM-VSM4-LP-HYS-239377-1689	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
											IRM-VSM4-LP-HYS-239377						IRM-VSM4													-2.136e0																-1.579e0										294		IRM-VSM4-LP-HYS-239377-1690	LP-HYS	g					MA1-OX-r	u					2024:06:06:21:49:12.00																			
