>>>>>>>>>>
tab	specimens
contribution_id	row_id	specimen	sample	experiments	volume	weight	igsn	igsn_parent	synthetic_alternatives	result_quality	method_codes	citations	meas_temp	meas_orient_theta	meas_orient_phi	azimuth	dip	critical_temp_type	critical_temp_mineral	critical_temp	critical_temp_low	critical_temp_high	hyst_loop	hyst_ms_mass	hyst_mr_mass	hyst_bcr	hyst_bc	hyst_xhf	mineral_type	description	hyst_bc_offset	instrument_codes	rem_hirm_mass	rem_sratio	rem_sratio_forward	rem_sratio_back
		AX1-1r	AX1-1		0	0.0001735				g																				rock chip						
		AX1-1r	AX1-1	IRM-VSM2-LP-HYS-216261		1.735e-4					LP-HYS:SM-REG-LIN:SM-SLOPE:LP-HYS-M		300.00	.00	.00									1.034e-1	1.464e-2		1.036e-2	2.345e-8			-8.155e-4	IRM-VSM2				
		AX1-1r	AX1-1	IRM-VSM2-LP-HYS-216262		1.735e-4					LP-HYS:SM-REG-LIN:SM-SLOPE:LP-HYS-M		300.00	.00	.00									1.017e-1	1.452e-2		9.878e-3	2.688e-8			-5.345e-4	IRM-VSM2				
		AX1-1r	AX1-1	IRM-VSM3-LP-HYS-216264		1.735e-4					LP-HYS:SM-REG-LIN:SM-SLOPE:LP-HYS-M		300.00	.00	.00									1.059e-1	1.634e-2		1.041e-2	2.787e-8			-2.033e-4	IRM-VSM3				
		AX1-1r	AX1-1	IRM-VSM3-LP-BCR-BF-216265		1.735e-4					LP-BCR-BF		300.00	.000	.000										1.598e-2	2.12E-2						IRM-VSM3	4.885e-5	.935	1.000	0.100
>>>>>>>>>>
tab	samples
sample	site	azimuth	dip	lat	lon	height	description	contribution_id
AX1-1	AX1		90	47.2004	-91.3793		pmag core	This study
>>>>>>>>>>
tab	sites
site	location	lat	lon	elevation	description	contribution_id
AX1	Split_Rock	47.2004	-91.3793		anorthosite xenolith	This study
>>>>>>>>>>
tab	locations
location	lat_s	lon_w	lat_n	lon_e	description	contribution_id
Split_Rock	47.2004	-91.3793	47.2004	-91.3793	roadcut in Split Rock State Park	This study
>>>>>>>>>>
tab	measurements
contribution_id	row_id	measurement	experiment	specimen	sequence	standard	quality	method_codes	instrument_codes	display_order	result_type	citations	treat_temp	treat_temp_decay_rate	treat_temp_dc_on	treat_temp_dc_off	treat_ac_field	treat_ac_field_decay_rate	treat_ac_field_dc_on	treat_ac_field_dc_off	treat_dc_field	treat_dc_field_decay_rate	treat_dc_field_ac_on	treat_dc_field_ac_off	treat_dc_field_theta	treat_dc_field_phi	treat_mw_power	treat_mw_time	treat_mw_integral	treat_mw_step	treat_step_num	meas_pos_x	meas_pos_y	meas_pos_z	meas_orient_theta	meas_orient_phi	meas_n_orient	meas_temp	meas_temp_change	meas_freq	meas_duration	meas_field_ac	meas_field_ac_theta	meas_field_ac_phi	meas_field_dc	meas_field_dc_theta	meas_field_dc_phi	inversion_height	inversion_residuals	magn_moment	magn_x	magn_x_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	magn_xyz_sigma	magn_induction	magn_b_x	magn_b_x_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_b_111	magn_b_111_sigma	magn_b_xyz_sigma	magn_r2_det	dir_dec	dir_inc	dir_csd	magn_volume	magn_mass	magn_uncal	aniso_type	aniso_s	hyst_loop	hyst_sweep_rate	hyst_charging_mode	susc_chi_volume	susc_chi_mass	susc_chi_qdr_volume	susc_chi_qdr_mass	description	timestamp	software_packages	files	external_database_ids	derived_value	analysts
		IRM-VSM3-LP-HYS-216264-449	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.642e-1																												-1.228e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-450	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.592e-1																												-1.228e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-451	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.542e-1																												-1.227e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-452	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.492e-1																												-1.226e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-453	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.442e-1																												-1.224e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-454	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.392e-1																												-1.223e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-455	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.342e-1																												-1.222e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-456	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.292e-1																												-1.220e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-457	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.243e-1																												-1.220e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-458	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.193e-1																												-1.221e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-459	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.143e-1																												-1.218e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-460	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.093e-1																												-1.214e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-461	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-7.043e-1																												-1.217e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-462	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.993e-1																												-1.215e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-463	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.943e-1																												-1.212e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-464	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.893e-1																												-1.212e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-465	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.843e-1																												-1.213e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-466	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.793e-1																												-1.211e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-467	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.743e-1																												-1.212e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-468	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.693e-1																												-1.205e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-469	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.643e-1																												-1.205e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-470	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.593e-1																												-1.203e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-471	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.543e-1																												-1.203e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-472	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.493e-1																												-1.201e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-473	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.444e-1																												-1.199e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-474	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.394e-1																												-1.199e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-475	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.344e-1																												-1.199e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-476	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.294e-1																												-1.196e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-477	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.244e-1																												-1.195e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-478	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.194e-1																												-1.197e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-479	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.144e-1																												-1.194e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-480	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.093e-1																												-1.192e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-481	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-6.043e-1																												-1.191e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-482	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.994e-1																												-1.189e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-483	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.944e-1																												-1.188e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-484	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.894e-1																												-1.187e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-485	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.844e-1																												-1.184e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-486	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.794e-1																												-1.186e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-487	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.744e-1																												-1.184e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-488	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.694e-1																												-1.181e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-489	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.644e-1																												-1.184e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-490	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.594e-1																												-1.180e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-491	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.544e-1																												-1.179e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-492	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.494e-1																												-1.176e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-493	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.444e-1																												-1.175e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-494	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.394e-1																												-1.173e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-495	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.344e-1																												-1.173e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-496	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.294e-1																												-1.171e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-497	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.244e-1																												-1.174e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-498	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.194e-1																												-1.169e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-499	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.145e-1																												-1.169e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-500	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.094e-1																												-1.168e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-501	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-5.045e-1																												-1.165e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-502	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.995e-1																												-1.164e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-503	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.945e-1																												-1.162e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-504	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.895e-1																												-1.157e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-505	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.845e-1																												-1.158e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-506	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.795e-1																												-1.156e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-507	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.745e-1																												-1.154e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-508	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.695e-1																												-1.156e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-509	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.645e-1																												-1.150e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-510	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.595e-1																												-1.148e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-511	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.545e-1																												-1.150e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-512	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.495e-1																												-1.148e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-513	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.445e-1																												-1.147e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-514	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.395e-1																												-1.145e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-515	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.345e-1																												-1.140e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-516	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.295e-1																												-1.137e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-517	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.245e-1																												-1.141e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-518	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.195e-1																												-1.140e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-519	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.145e-1																												-1.135e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-520	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.095e-1																												-1.134e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-521	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-4.045e-1																												-1.130e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-522	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.995e-1																												-1.130e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-523	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.945e-1																												-1.129e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-524	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.895e-1																												-1.127e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-525	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.845e-1																												-1.121e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-526	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.795e-1																												-1.120e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-527	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.745e-1																												-1.116e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-528	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.695e-1																												-1.116e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-529	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.645e-1																												-1.111e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-530	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.595e-1																												-1.116e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-531	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.545e-1																												-1.108e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-532	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.495e-1																												-1.109e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-533	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.445e-1																												-1.107e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-534	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.395e-1																												-1.102e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-535	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.345e-1																												-1.100e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-536	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.295e-1																												-1.094e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-537	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.245e-1																												-1.099e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-538	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.195e-1																												-1.098e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-539	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.145e-1																												-1.090e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-540	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.095e-1																												-1.086e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-541	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-3.045e-1																												-1.089e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-542	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.995e-1																												-1.085e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-543	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.945e-1																												-1.080e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-544	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.895e-1																												-1.076e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-545	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.846e-1																												-1.071e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-546	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.795e-1																												-1.068e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-547	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.746e-1																												-1.069e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-548	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.696e-1																												-1.057e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-549	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.646e-1																												-1.064e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-550	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.596e-1																												-1.055e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-551	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.546e-1																												-1.056e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-552	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.496e-1																												-1.052e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-553	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.446e-1																												-1.047e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-554	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.396e-1																												-1.044e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-555	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.346e-1																												-1.034e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-556	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.296e-1																												-1.028e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-557	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.246e-1																												-1.031e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-558	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.196e-1																												-1.023e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-559	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.146e-1																												-1.024e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-560	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.096e-1																												-1.008e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-561	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-2.046e-1																												-1.010e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-562	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-1.995e-1																												-1.007e-1												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-563	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-1.945e-1																												-9.846e-2												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-564	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-1.896e-1																												-9.941e-2												2019:08:15:17:28:00.00					
		IRM-VSM3-LP-HYS-216264-565	IRM-VSM3-LP-HYS-216264	AX1-1r		u	g	LP-HYS	IRM-VSM3																													300							-1.846e-1																												-9.874e-2												2019:08:15:17:28:00.00					
